,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
0,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,1,103395,1,,Julio Silva,R,173,BRA,30.49,104580,,,Haithem Abid,L,,TUN,24.45,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,165,301,388,97
1,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,2,105423,,,Danilo Ferraz,L,,BRA,20.20,104630,,WC,Joao Wiesinger,R,,BRA,24.16,6-7(3) 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,680,26,1220,4
2,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,3,104007,,Q,Andre Ghem,R,193,BRA,27.58,103673,,Q,Clayton Almeida,R,,BRA,29.00,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1099,5,,
3,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,4,104738,5,,Caio Zampieri,R,183,BRA,23.59,109693,,Q,Gabriel Wanderley,R,,BRA,20.04,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,,296,143,1216,4
4,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,5,104713,4,,Juan Pablo Amado,R,,ARG,23.74,105094,,Q,Paris Gemouchidis,R,175,GRE,21.88,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,275,162,925,10
5,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,6,104621,,,Juan Manuel Valverde,R,,ARG,24.22,104903,,,Andre Miele,R,,BRA,22.71,5-7 6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,407,90,465,71
6,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,7,104692,,,Alexander Slabinsky,R,185,GBR,23.81,105125,,Q,Edesio Semencato,U,,BRA,21.77,7-6(2) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,659,30,1026,7
7,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,8,104297,6,,Rogerio Dutra Silva,R,178,BRA,25.90,105873,,WC,Idio Escobar,R,,BRA,18.10,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,317,132,921,10
8,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,9,104739,7,,Guillermo Alcaide,R,188,ESP,23.59,104777,,,Damian Guichonet,U,,ARG,23.41,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,,333,123,964,9
9,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,10,105340,,Q,Charles Costa,R,,BRA,20.60,109422,,WC,Augusto Meirelles,R,,BRA,18.18,7-6(4) 7-5,3,R32,,,,,,,,,,,,,,,,,,,,1034,7,,
10,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,11,104033,,,Juan Pablo Villar,U,,ARG,27.47,109293,,Q,Francisco Zambon,U,,BRA,16.90,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,414,87,,
11,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,12,104442,3,,Alexandre Bonatto,R,,BRA,25.22,104640,,,Pablo Galdon,R,,ARG,24.08,6-1 6-7(6) 6-1,3,R32,,,,,,,,,,,,,,,,,,,,274,162,565,46
12,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,13,105262,,,Fernando Romboli,R,180,BRA,20.98,104836,8,,Tiago Lopes,R,,BRA,23.09,6-7(4) 6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,372,105,355,114
13,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,14,105700,,,Jose Pereira,R,,BRA,18.92,102822,,,Carlos Oliveira,R,,BRA,33.49,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,710,23,501,59
14,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,15,106211,,Q,Bruno Santanna,R,,BRA,16.46,106171,,WC,Marcos Vinicius Dias,R,,BRA,16.68,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
15,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,16,104392,2,,Franco Ferreiro,R,188,BRA,25.49,105350,,,Ricardo Siggia,R,,BRA,20.56,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,187,249,629,35
16,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,17,103395,1,,Julio Silva,R,173,BRA,30.49,105423,,,Danilo Ferraz,L,,BRA,20.20,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,165,301,680,26
17,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,18,104738,5,,Caio Zampieri,R,183,BRA,23.59,104007,,Q,Andre Ghem,R,193,BRA,27.58,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,296,143,1099,5
18,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,19,104621,,,Juan Manuel Valverde,R,,ARG,24.22,104713,4,,Juan Pablo Amado,R,,ARG,23.74,6-2 7-6(4),3,R16,,,,,,,,,,,,,,,,,,,,407,90,275,162
19,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,20,104297,6,,Rogerio Dutra Silva,R,178,BRA,25.90,104692,,,Alexander Slabinsky,R,185,GBR,23.81,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,317,132,659,30
20,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,21,104739,7,,Guillermo Alcaide,R,188,ESP,23.59,105340,,Q,Charles Costa,R,,BRA,20.60,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,333,123,1034,7
21,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,22,104033,,,Juan Pablo Villar,U,,ARG,27.47,104442,3,,Alexandre Bonatto,R,,BRA,25.22,4-6 7-6(5) 6-4,3,R16,,,,,,,,,,,,,,,,,,,,414,87,274,162
22,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,23,105262,,,Fernando Romboli,R,180,BRA,20.98,105700,,,Jose Pereira,R,,BRA,18.92,4-6 7-6(3) 7-5,3,R16,,,,,,,,,,,,,,,,,,,,372,105,710,23
23,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,24,104392,2,,Franco Ferreiro,R,188,BRA,25.49,106211,,Q,Bruno Santanna,R,,BRA,16.46,6-3 6-0,3,R16,,,,,,,,,,,,,,,,,,,,187,249,,
24,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,25,103395,1,,Julio Silva,R,173,BRA,30.49,104738,5,,Caio Zampieri,R,183,BRA,23.59,6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,,165,301,296,143
25,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,26,104297,6,,Rogerio Dutra Silva,R,178,BRA,25.90,104621,,,Juan Manuel Valverde,R,,ARG,24.22,6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,,317,132,407,90
26,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,27,104739,7,,Guillermo Alcaide,R,188,ESP,23.59,104033,,,Juan Pablo Villar,U,,ARG,27.47,3-2 RET,3,QF,,,,,,,,,,,,,,,,,,,,333,123,414,87
27,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,28,105262,,,Fernando Romboli,R,180,BRA,20.98,104392,2,,Franco Ferreiro,R,188,BRA,25.49,6-2 6-7(10) 5-4 DEF,3,QF,,,,,,,,,,,,,,,,,,,,372,105,187,249
28,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,29,103395,1,,Julio Silva,R,173,BRA,30.49,104297,6,,Rogerio Dutra Silva,R,178,BRA,25.90,6-3 4-6 7-6(4),3,SF,,,,,,,,,,,,,,,,,,,,165,301,317,132
29,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,30,104739,7,,Guillermo Alcaide,R,188,ESP,23.59,105262,,,Fernando Romboli,R,180,BRA,20.98,6-4 6-4,3,SF,,,,,,,,,,,,,,,,,,,,333,123,372,105
30,2010-M-FU-BRA-34A-2009,Brazil F34,Hard,,S,20091228,31,104739,7,,Guillermo Alcaide,R,188,ESP,23.59,103395,1,,Julio Silva,R,173,BRA,30.49,6-4 6-3,3,F,,,,,,,,,,,,,,,,,,,,333,123,165,301
31,2010-M-FU-GER-01A-2010,Germany F1,Carpet,,S,20100111,1,104180,1,,Gilles Muller,L,193,LUX,26.68,104315,,,Kevin Deden,R,,GER,25.88,6-3 3-6 7-6(2),3,R32,,,,,,,,,,,,,,,,,,,,251,182,527,53
32,2010-M-FU-GER-01A-2010,Germany F1,Carpet,,S,20100111,2,105526,,WC,Jan Lennard Struff,R,,GER,19.72,104853,,,Jiri Skoloudik,R,,CZE,23.01,7-6(4) 6-4,3,R32,,,,,,,,,,,,,,,,,,,,700,24,542,51
33,2010-M-FU-GER-01A-2010,Germany F1,Carpet,,S,20100111,3,104819,,Q,Simon Cauvard,U,,FRA,23.23,104489,,,Barry King,R,,IRL,24.97,6-4 5-7 7-6(6),3,R32,,,,,,,,,,,,,,,,,,,,,,626,35
34,2010-M-FU-GER-01A-2010,Germany F1,Carpet,,S,20100111,4,104707,7,,Denis Matsukevitch,R,190,RUS,23.79,105205,,Q,Frank Wintermantel,L,,GER,21.39,2-6 6-3 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,,427,82,751,20
35,2010-M-FU-GER-01A-2010,Germany F1,Carpet,,S,20100111,5,104226,3,,Bastian Knittel,L,,GER,26.43,105287,,Q,Phillip Regnat,R,,GER,20.94,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,329,127,1420,2
