,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
0,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,1,103582,1,,Michael Berrer,L,193,GER,24.51,104183,,,Alexander Flock,R,190,GER,21.64,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,235,170,469,53
1,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,2,104315,,Q,Kevin Deden,R,,GER,20.86,103822,,,Scott Lipsky,R,185,USA,23.39,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,1232,3,451,58
2,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,3,103528,,Q,Julian Gast,U,,GER,24.81,104470,,,Komlavi Loglo,R,183,TOG,20.01,4-6 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1232,3,440,61
3,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,4,104332,,,Philipp Petzschner,R,185,GER,20.78,104145,8,,Vjekoslav Skenderovic,U,,CRO,21.79,7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,,399,67,386,71
4,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,5,104327,4,,Steve Darcis,R,178,BEL,20.81,104951,,WC,Aljoscha Thron,R,,GER,17.56,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,368,79,1463,1
5,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,6,104681,,WC,Sebastian Rieschick,R,,GER,18.88,119625,,Q,Alexy Tsyrenov,R,,RUS,17.92,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,730,19,,
6,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,7,104885,,Q,Philipp Piyamongkol,U,,GER,17.82,103929,,,Philipp Marx,R,188,GER,22.92,6-3 2-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,449,58
7,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,8,103480,,,Martin Stepanek,R,,CZE,25.06,104272,6,,Torsten Popp,R,,GER,21.11,6-3 2-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,443,60,376,77
8,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,9,103082,5,,Markus Hantschk,R,188,GER,27.12,111351,,WC,Benedict Halbroth,R,,GER,17.79,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,371,79,,
9,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,10,103564,,,Jakub Herm Zahlava,R,,GER,24.65,105095,,,Evgeny Korolev,R,185,KAZ,16.89,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,,389,69,421,63
10,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,11,103692,,,Jakub Hasek,L,,CZE,23.96,104510,,Q,Stefan Seifert,L,,GER,19.85,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,458,56,1304,2
11,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,12,103770,,,Kevin Sorensen,R,183,IRL,23.65,104325,3,,Johannes Ager,R,196,AUT,20.82,4-6 7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,,452,57,307,108
12,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,13,103425,7,,Nicolas Tourte,L,,FRA,25.38,104460,,Q,Dustin Brown,R,196,GER,20.07,4-6 6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,382,75,820,13
13,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,14,103503,,,Robin Vik,R,183,CZE,24.91,105205,,WC,Frank Wintermantel,L,,GER,16.37,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,437,61,1304,2
14,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,15,103823,,,Denis Gremelmayr,L,183,GER,23.38,103810,,Q,Philipp Hammer,R,,GER,23.46,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,431,62,589,33
15,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,16,103679,2,,Jeroen Masson,R,,BEL,24.00,119626,,Q,Matthias Pawlik,U,,GER,19.94,2-6 7-6(4) 3-0 RET,3,R32,,,,,,,,,,,,,,,,,,,,299,120,,
16,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,17,103582,1,,Michael Berrer,L,193,GER,24.51,104315,,Q,Kevin Deden,R,,GER,20.86,6-7(2) 6-4 6-1,3,R16,,,,,,,,,,,,,,,,,,,,235,170,1232,3
17,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,18,104332,,,Philipp Petzschner,R,185,GER,20.78,103528,,Q,Julian Gast,U,,GER,24.81,7-6(6) 6-1,3,R16,,,,,,,,,,,,,,,,,,,,399,67,1232,3
18,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,19,104327,4,,Steve Darcis,R,178,BEL,20.81,104681,,WC,Sebastian Rieschick,R,,GER,18.88,5-7 6-4 7-5,3,R16,,,,,,,,,,,,,,,,,,,,368,79,730,19
19,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,20,103480,,,Martin Stepanek,R,,CZE,25.06,104885,,Q,Philipp Piyamongkol,U,,GER,17.82,3-6 6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,443,60,,
20,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,21,103082,5,,Markus Hantschk,R,188,GER,27.12,103564,,,Jakub Herm Zahlava,R,,GER,24.65,3-6 6-4 7-6(8),3,R16,,,,,,,,,,,,,,,,,,,,371,79,389,69
21,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,22,103770,,,Kevin Sorensen,R,183,IRL,23.65,103692,,,Jakub Hasek,L,,CZE,23.96,2-6 6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,452,57,458,56
22,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,23,103503,,,Robin Vik,R,183,CZE,24.91,103425,7,,Nicolas Tourte,L,,FRA,25.38,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,437,61,382,75
23,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,24,103679,2,,Jeroen Masson,R,,BEL,24.00,103823,,,Denis Gremelmayr,L,183,GER,23.38,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,299,120,431,62
24,2005-M-FU-GER-01A-2005,Germany F1,Carpet,,S,20050103,25,104332,,,Philipp Petzschner,R,185,GER,20.78,103582,1,,Michael Berrer,L,193,GER,24.51,6-3 3-6 6-2,3,QF,,,,,,,,,,,,,,,,,,,,399,67,235,170
