,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
0,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,1,101484,1,,Vladimir Gabrichidze,R,175,GEO,23.62,101666,,Q,Fabio Rizzo,R,,ITA,22.08,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,157,,1131,1
1,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,2,107407,,LL,Jonathan Cardi,R,,USA,,101554,,Q,Mark Markov,R,,BUL,23.00,6-3 6-7 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,593,
2,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,3,101699,,,Alois Beust,R,,FRA,21.89,102039,,LL,Gaurav Natekar,R,,IND,19.74,6-2 7-6,3,R32,,,,,,,,,,,,,,,,,,,,482,,974,
3,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,4,102113,7,,Daniele Musa,R,183,ITA,19.30,106943,,WC,Enrico Piperno,R,,IND,,7-5 6-1,3,R32,,,,,,,,,,,,,,,,,,,,457,,995,
4,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,5,102031,,,Sandor Noszaly,R,193,HUN,19.79,101328,4,,Mihnea Ion Nastase,R,183,ROU,24.89,6-3 3-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,498,,409,
5,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,6,101975,,,Martin Zumpft,R,180,GER,20.22,108442,,Q,Torsten Park,R,,GER,,4-6 6-1 3-0 RET,3,R32,,,,,,,,,,,,,,,,,,,,514,,806,
6,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,7,101333,,WC,Mark Ferreira,R,173,IND,24.83,101480,,LL,Jake Martyn,R,,GBR,23.66,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,,722,,845,
7,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,8,101584,5,,Keith Evans,R,188,USA,22.77,106967,,Q,Ettore Rossetti,R,,ITA,,7-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,438,,588,
8,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,9,102418,,Q,Carlo Santoro,R,,ITA,17.52,100794,6,,Srinivasan Vasudevan,R,190,IND,29.98,6-4 3-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,651,,444,
9,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,10,108229,,Q,Sebastien Hette,R,,FRA,,102359,,LL,Andrew Richardson,L,201,GBR,17.80,6-2 3-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,633,,835,
10,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,11,101947,,LL,Vincenzo Santopadre,L,183,ITA,20.39,102216,,Q,Mark Joachim,R,,GER,18.64,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,781,,660,
11,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,12,107363,3,,Joern Grunewald,R,,GER,,106618,,Q,Bernd Lenten,R,,NED,,7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,,367,,,
12,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,13,101231,8,,Ryan Blake,R,,USA,25.90,101680,,,Zeeshan Ali,R,180,IND,21.99,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,472,,477,
13,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,14,109386,,WC,Akash Lamba,R,,IND,,101946,,LL,Milko Petkov,R,,BUL,20.39,7-5 7-5,3,R32,,,,,,,,,,,,,,,,,,,,1131,1,753,
14,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,15,101810,,WC,Asif Ismail,R,,IND,21.25,102457,,LL,Miles Maclagan,R,180,GBR,17.27,7-5 7-5,3,R32,,,,,,,,,,,,,,,,,,,,667,,551,
15,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,16,102233,2,,Leander Paes,R,178,IND,18.54,102030,,,Andrew Foster,R,190,GBR,19.79,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,278,,538,
16,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,17,101484,1,,Vladimir Gabrichidze,R,175,GEO,23.62,107407,,LL,Jonathan Cardi,R,,USA,,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,157,,,
17,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,18,101699,,,Alois Beust,R,,FRA,21.89,102113,7,,Daniele Musa,R,183,ITA,19.30,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,482,,457,
18,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,19,101975,,,Martin Zumpft,R,180,GER,20.22,102031,,,Sandor Noszaly,R,193,HUN,19.79,6-1 6-7 6-4,3,R16,,,,,,,,,,,,,,,,,,,,514,,498,
19,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,20,101584,5,,Keith Evans,R,188,USA,22.77,101333,,WC,Mark Ferreira,R,173,IND,24.83,6-4 3-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,438,,722,
20,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,21,102418,,Q,Carlo Santoro,R,,ITA,17.52,108229,,Q,Sebastien Hette,R,,FRA,,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,651,,633,
21,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,22,107363,3,,Joern Grunewald,R,,GER,,101947,,LL,Vincenzo Santopadre,L,183,ITA,20.39,6-4 5-7 6-1,3,R16,,,,,,,,,,,,,,,,,,,,367,,781,
22,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,23,101231,8,,Ryan Blake,R,,USA,25.90,109386,,WC,Akash Lamba,R,,IND,,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,472,,1131,1
23,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,24,102233,2,,Leander Paes,R,178,IND,18.54,101810,,WC,Asif Ismail,R,,IND,21.25,6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,,278,,667,
24,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,25,101699,,,Alois Beust,R,,FRA,21.89,101484,1,,Vladimir Gabrichidze,R,175,GEO,23.62,4-6 6-1 6-2,3,QF,,,,,,,,,,,,,,,,,,,,482,,157,
25,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,26,101584,5,,Keith Evans,R,188,USA,22.77,101975,,,Martin Zumpft,R,180,GER,20.22,6-4 7-5,3,QF,,,,,,,,,,,,,,,,,,,,438,,514,
26,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,27,107363,3,,Joern Grunewald,R,,GER,,102418,,Q,Carlo Santoro,R,,ITA,17.52,6-3 1-6 6-0,3,QF,,,,,,,,,,,,,,,,,,,,367,,651,
27,1992-M-SA-IND-01A-1991a,India Masters 1,Hard,,S,19911230,28,102233,2,,Leander Paes,R,178,IND,18.54,101231,8,,Ryan Blake,R,,USA,25.90,6-1 6-3,3,QF,,,,,,,,,,,,,,,,,,,,278,,472,
