,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
0,2015-M-FU-GER-01A-2015,Germany F1,Carpet,,S,20150105,1,105590,1,,Uladzimir Ignatik,R,,BLR,24.48,131867,,WC,Dominik Boehler,R,,GER,18.87,7-6(5) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,218,223,2159,1
1,2015-M-FU-GER-01A-2015,Germany F1,Carpet,,S,20150105,2,123828,,,Jan Choinski,R,,GER,18.57,127157,,WC,Daniel Altmaier,U,,GER,16.31,7-5 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,,661,38,984,12
2,2015-M-FU-GER-01A-2015,Germany F1,Carpet,,S,20150105,3,105786,,,Tom Schonenberg,R,,GER,23.56,105617,,,Andreas Mies,U,,GER,24.38,7-6(2) 6-4,3,R32,,,,,,,,,,,,,,,,,,,,833,20,922,15
3,2015-M-FU-GER-01A-2015,Germany F1,Carpet,,S,20150105,4,122351,,,Johannes Haerteis,U,,GER,18.87,106154,6,,Duje Kekez,R,,CRO,21.77,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,794,22,493,72
4,2015-M-FU-GER-01A-2015,Germany F1,Carpet,,S,20150105,5,134068,,Q,Vadym Ursu,R,,UKR,18.01,122171,,LL,Alexander Mannapov,R,,GER,19.71,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,985,12,2122,1
5,2015-M-FU-GER-01A-2015,Germany F1,Carpet,,S,20150105,6,125802,,,Ilya Ivashka,R,,BLR,20.86,144891,,WC,Fabian Fallert,U,,GER,17.65,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,708,31,,
6,2015-M-FU-GER-01A-2015,Germany F1,Carpet,,S,20150105,7,105236,,,Pirmin Haenle,R,,GER,26.18,106338,,Q,Jannis Kahlke,L,,GER,20.57,2-6 6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,724,30,1155,7
7,2015-M-FU-GER-01A-2015,Germany F1,Carpet,,S,20150105,8,122248,8,,Peter Kobelt,U,,USA,24.13,122353,,Q,Christian Hirschmueller,R,,GER,21.82,6-4 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,,546,58,1395,4
8,2015-M-FU-GER-01A-2015,Germany F1,Carpet,,S,20150105,9,106191,,,Mick Lescure,R,,FRA,21.59,106008,5,,Florian Fallert,R,,GER,22.61,6-3 7-6(6),3,R32,,,,,,,,,,,,,,,,,,,,714,31,468,80
9,2015-M-FU-GER-01A-2015,Germany F1,Carpet,,S,20150105,10,117354,,Q,Hannes Wagner,R,,GER,19.20,123929,,Q,Luca Gelhardt,U,,GER,20.02,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,1706,2,,
10,2015-M-FU-GER-01A-2015,Germany F1,Carpet,,S,20150105,11,126158,,,Piotr Lomacki,U,,POL,19.10,134449,,Q,Robin Lang,U,,GER,18.92,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,743,28,1426,3
11,2015-M-FU-GER-01A-2015,Germany F1,Carpet,,S,20150105,12,120424,4,,Yannick Maden,U,,GER,25.19,121898,,Q,Denis Kapric,R,,GER,20.37,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,445,88,1481,3
12,2015-M-FU-GER-01A-2015,Germany F1,Carpet,,S,20150105,13,123893,,,Lukas Ruepke,U,,GER,21.50,106374,7,,Filip Veger,R,,CRO,20.04,5-7 7-6(4) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,897,16,525,63
13,2015-M-FU-GER-01A-2015,Germany F1,Carpet,,S,20150105,14,111162,,Q,Daniel Baumann,R,,GER,,122295,,LL,Anton Pavlov,L,,EST,19.42,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,1495,3
