,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
0,1993-M-SA-ITA-01A-1993a,Italy 1 Masters 1,Carpet,,S,19930102,1,101280,1,,Mikael Stadling,L,188,SWE,26.40,102437,,,Adrian Voinea,R,185,ROU,18.41,7-6 5-7 7-5,3,R32,,,,,,,,,,,,,,,,,,,,360,,332,
1,1993-M-SA-ITA-01A-1993a,Italy 1 Masters 1,Carpet,,S,19930102,2,101405,,,Ugo Colombini,R,183,ITA,25.24,101871,,,Alexander Reichel,R,193,USA,21.84,4-6 6-4 7-6,3,R32,,,,,,,,,,,,,,,,,,,,947,,591,
2,1993-M-SA-ITA-01A-1993a,Italy 1 Masters 1,Carpet,,S,19930102,3,102491,,Q,Alex Radulescu,R,185,GER,18.07,102008,,Q,Johan Alven,R,,SWE,20.97,6-3 2-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,464,,708,
3,1993-M-SA-ITA-01A-1993a,Italy 1 Masters 1,Carpet,,S,19930102,4,101947,,WC,Vincenzo Santopadre,L,183,ITA,21.40,102050,8,,Marco Meneschincheri,L,180,ITA,20.69,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,,422,,416,
4,1993-M-SA-ITA-01A-1993a,Italy 1 Masters 1,Carpet,,S,19930102,5,102061,3,,Kevin Ullyett,R,178,ZIM,20.61,102433,,,Mose Navarra,L,180,ITA,18.46,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,330,,697,
5,1993-M-SA-ITA-01A-1993a,Italy 1 Masters 1,Carpet,,S,19930102,6,101629,,,Matt Lucena,R,178,USA,23.41,102418,,WC,Carlo Santoro,R,,ITA,18.54,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,565,,647,
6,1993-M-SA-ITA-01A-1993a,Italy 1 Masters 1,Carpet,,S,19930102,7,101732,,,Pietro Pennisi,L,173,ITA,22.73,102132,,SE,Ivan Baron,R,185,USA,20.14,3-6 7-5 7-6,3,R32,,,,,,,,,,,,,,,,,,,,348,,472,
7,1993-M-SA-ITA-01A-1993a,Italy 1 Masters 1,Carpet,,S,19930102,8,107170,,,Hans Priller,R,,AUT,,101109,5,,Tarik Benhabiles,R,175,FRA,27.91,6-7 7-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,643,,378,
8,1993-M-SA-ITA-01A-1993a,Italy 1 Masters 1,Carpet,,S,19930102,9,101873,,Q,Valentin Frieden,R,,SUI,21.83,122728,6,,Thomas Weindorfer,U,,AUT,23.03,6-3 5-7 6-2,3,R32,,,,,,,,,,,,,,,,,,,,373,,,
9,1993-M-SA-ITA-01A-1993a,Italy 1 Masters 1,Carpet,,S,19930102,10,101058,,Q,Francisco Yunis,R,190,ARG,28.39,101849,,SE,Nicola Bruno,R,178,ITA,21.94,7-5 6-7 7-6,3,R32,,,,,,,,,,,,,,,,,,,,233,,208,
10,1993-M-SA-ITA-01A-1993a,Italy 1 Masters 1,Carpet,,S,19930102,11,101122,,WC,Alberto Paris,R,,LUX,27.75,102382,,Q,Julian Knowle,L,188,AUT,18.68,1-6 6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,661,
11,1993-M-SA-ITA-01A-1993a,Italy 1 Masters 1,Carpet,,S,19930102,12,101968,4,,Ola Kristiansson,R,188,SWE,21.28,102250,,Q,Emanuel Couto,R,183,POR,19.41,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,439,,388,
12,1993-M-SA-ITA-01A-1993a,Italy 1 Masters 1,Carpet,,S,19930102,13,101616,7,,Serge Soulie,R,,FRA,23.53,107022,,WC,Francesco Michelotti,R,,ITA,,4-6 6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,257,,241,
13,1993-M-SA-ITA-01A-1993a,Italy 1 Masters 1,Carpet,,S,19930102,14,102398,,,Massimo Bertolini,R,188,ITA,18.60,102236,,Q,Fabio Beraldo,R,,ITA,19.54,6-3 7-6,3,R32,,,,,,,,,,,,,,,,,,,,1097,1,875,
