,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
48,2000-M-SA-PAN-01A-2000b,Central America Masters 2,Clay,,S,20000101,18,102565,3,,Alexander Waske,R,188,GER,24.76,103399,6,,Carlos Rexach Itoiz,U,,ESP,20.50,6-7(3) 6-0 7-5,3,QF,,,,,,,,,,,,,,,,,,,,440,60,1151,4
49,2000-M-SA-PAN-01A-2000b,Central America Masters 2,Clay,,S,20000101,19,101389,4,,Oren Motevassel,L,170,USA,32.35,103754,5,,Mark Hilton,L,170,GBR,18.70,6-7(8) 6-2 6-1,3,QF,,,,,,,,,,,,,,,,,,,,346,97,616,29
50,2000-M-SA-PAN-01A-2000b,Central America Masters 2,Clay,,S,20000101,20,103204,2,,Hugo Armando,R,183,USA,21.60,102544,8,,Pablo Bianchi,R,,URU,24.84,6-3 6-3,3,QF,,,,,,,,,,,,,,,,,,,,269,136,847,11
51,2000-M-SA-PAN-01A-2000b,Central America Masters 2,Clay,,S,20000101,21,102565,3,,Alexander Waske,R,188,GER,24.76,103363,,,Diego Ayala,R,175,USA,20.68,7-5 3-6 6-4,3,SF,,,,,,,,,,,,,,,,,,,,440,60,749,17
52,2000-M-SA-PAN-01A-2000b,Central America Masters 2,Clay,,S,20000101,22,103204,2,,Hugo Armando,R,183,USA,21.60,101389,4,,Oren Motevassel,L,170,USA,32.35,6-3 6-2,3,SF,,,,,,,,,,,,,,,,,,,,269,136,346,97
53,2000-M-SA-PAN-01A-2000b,Central America Masters 2,Clay,,S,20000101,23,102565,3,,Alexander Waske,R,188,GER,24.76,103204,2,,Hugo Armando,R,183,USA,21.60,6-7(5) 6-2 6-3,3,F,,,,,,,,,,,,,,,,,,,,440,60,269,136
54,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,1,103399,,LL,Carlos Rexach Itoiz,U,,ESP,20.50,101825,,WC,Manuel Tejada,R,,ESA,29.10,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,,1151,4,,
55,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,2,103262,,,Marc Canovas,R,,ESP,21.30,117830,,Q,Alfredo Madrigal,U,,MEX,21.07,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,711,19,1298,1
56,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,3,103945,,,Simon Dickson,R,,GBR,17.85,102876,,Q,Gwenael Gueit,R,,FRA,23.17,4-6 6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,817,11,,
57,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,4,103844,,Q,Igor Fejzula,U,,SRB,18.31,103125,7,,Joan Jimenez Guerra,R,,AND,21.94,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,520,47
58,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,5,102565,4,SE,Alexander Waske,R,188,GER,24.76,100754,,Q,Rafael Avalos Brenes,R,,CRC,38.53,3-6 6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,440,60,,
59,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,6,103754,,,Mark Hilton,L,170,GBR,18.70,102985,,,Gustavo Marcaccio,R,,ARG,22.66,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,616,29,756,16
60,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,7,110478,,,Ferran Ventura Martell,R,,ESP,21.66,103363,,,Diego Ayala,R,175,USA,20.68,2-6 6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1037,5,749,17
61,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,8,102320,6,,Lazaro Navarro Batles,R,,CUB,25.92,108812,,WC,Jose Baires,U,,ESA,20.07,6-1 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,,471,56,,
62,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,9,103405,5,,Rodolfo Rake,R,,PER,20.47,117976,,WC,Christian Kawas,U,,HON,21.95,6-0 6-3,3,R32,,,,,,,,,,,,,,,,,,,,473,57,,
63,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,10,122854,,WC,Carlos Caceres,R,,HON,25.62,103023,,Q,Dominic Boulet,R,,CAN,22.47,3-6 6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,1231,2
64,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,11,103334,,,Ronaldo Carvalho,R,,BRA,20.84,103725,,Q,Luis Ernesto Peon,U,,MEX,18.83,7-6(4) 1-6 7-6(2),3,R32,,,,,,,,,,,,,,,,,,,,998,6,,
65,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,12,101389,3,Q,Oren Motevassel,L,170,USA,32.35,102544,,,Pablo Bianchi,R,,URU,24.84,4-6 7-6(7) 6-1,3,R32,,,,,,,,,,,,,,,,,,,,346,97,847,11
66,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,13,103530,8,,Zack Fleishman,R,188,USA,19.79,103525,,,Ivan Miranda,R,175,PER,19.82,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,569,37,810,13
67,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,14,101840,,Q,Jacobo Chavez,R,,GUA,28.97,108651,,,Sandor Martinez Breijo,R,,CUB,18.78,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
68,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,15,103866,,,Luiz Carvalho,R,188,BRA,18.20,103437,,,Francesco Piccari,R,,ITA,20.32,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1075,4,1075,4
69,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,16,103204,2,,Hugo Armando,R,183,USA,21.60,102188,,,David Critchley,R,,CAN,26.78,7-6(5) 6-4,3,R32,,,,,,,,,,,,,,,,,,,,269,136,1072,5
70,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,17,103399,,LL,Carlos Rexach Itoiz,U,,ESP,20.50,103262,,,Marc Canovas,R,,ESP,21.30,7-6(5) 6-1,3,R16,,,,,,,,,,,,,,,,,,,,1151,4,711,19
71,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,18,103945,,,Simon Dickson,R,,GBR,17.85,103844,,Q,Igor Fejzula,U,,SRB,18.31,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,,817,11,,
72,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,19,103754,,,Mark Hilton,L,170,GBR,18.70,102565,4,SE,Alexander Waske,R,188,GER,24.76,4-6 6-1 7-5,3,R16,,,,,,,,,,,,,,,,,,,,616,29,440,60
73,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,20,102320,6,,Lazaro Navarro Batles,R,,CUB,25.92,110478,,,Ferran Ventura Martell,R,,ESP,21.66,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,471,56,1037,5
74,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,21,103405,5,,Rodolfo Rake,R,,PER,20.47,122854,,WC,Carlos Caceres,R,,HON,25.62,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,,473,57,,
75,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,22,101389,3,Q,Oren Motevassel,L,170,USA,32.35,103334,,,Ronaldo Carvalho,R,,BRA,20.84,6-2 6-0,3,R16,,,,,,,,,,,,,,,,,,,,346,97,998,6
76,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,23,103530,8,,Zack Fleishman,R,188,USA,19.79,101840,,Q,Jacobo Chavez,R,,GUA,28.97,7-6(6) 7-5,3,R16,,,,,,,,,,,,,,,,,,,,569,37,,
77,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,24,103204,2,,Hugo Armando,R,183,USA,21.60,103866,,,Luiz Carvalho,R,188,BRA,18.20,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,269,136,1075,4
78,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,25,103399,,LL,Carlos Rexach Itoiz,U,,ESP,20.50,103945,,,Simon Dickson,R,,GBR,17.85,7-5 3-6 6-4,3,QF,,,,,,,,,,,,,,,,,,,,1151,4,817,11
79,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,26,103754,,,Mark Hilton,L,170,GBR,18.70,102320,6,,Lazaro Navarro Batles,R,,CUB,25.92,6-1 6-1,3,QF,,,,,,,,,,,,,,,,,,,,616,29,471,56
80,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,27,101389,3,Q,Oren Motevassel,L,170,USA,32.35,103405,5,,Rodolfo Rake,R,,PER,20.47,6-4 6-2,3,QF,,,,,,,,,,,,,,,,,,,,346,97,473,57
81,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,28,103530,8,,Zack Fleishman,R,188,USA,19.79,103204,2,,Hugo Armando,R,183,USA,21.60,7-6(2) 6-7(3) 6-3,3,QF,,,,,,,,,,,,,,,,,,,,569,37,269,136
82,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,29,103399,,LL,Carlos Rexach Itoiz,U,,ESP,20.50,103754,,,Mark Hilton,L,170,GBR,18.70,6-1 RET,3,SF,,,,,,,,,,,,,,,,,,,,1151,4,616,29
83,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,30,103530,8,,Zack Fleishman,R,188,USA,19.79,101389,3,Q,Oren Motevassel,L,170,USA,32.35,6-2 4-6 7-5,3,SF,,,,,,,,,,,,,,,,,,,,569,37,346,97
84,2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,,S,20000101,31,103530,8,,Zack Fleishman,R,188,USA,19.79,103399,,LL,Carlos Rexach Itoiz,U,,ESP,20.50,6-4 6-2,3,F,,,,,,,,,,,,,,,,,,,,569,37,1151,4
85,2000-M-SA-PAN-01A-2000d,Central America Masters 4,Clay,,S,20000101,1,110478,,,Ferran Ventura Martell,R,,ESP,21.66,102192,1,,Luis Adrian Morejon,R,178,ECU,26.76,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1037,5,252,153
86,2000-M-SA-PAN-01A-2000d,Central America Masters 4,Clay,,S,20000101,2,103525,,,Ivan Miranda,R,175,PER,19.82,102876,,Q,Gwenael Gueit,R,,FRA,23.17,6-7(5) 6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,810,13,,
87,2000-M-SA-PAN-01A-2000d,Central America Masters 4,Clay,,S,20000101,3,103023,,Q,Dominic Boulet,R,,CAN,22.47,103437,,,Francesco Piccari,R,,ITA,20.32,4-6 6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,1231,2,1075,4
88,2000-M-SA-PAN-01A-2000d,Central America Masters 4,Clay,,S,20000101,4,103399,,,Carlos Rexach Itoiz,U,,ESP,20.50,103125,7,,Joan Jimenez Guerra,R,,AND,21.94,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1151,4,520,47
89,2000-M-SA-PAN-01A-2000d,Central America Masters 4,Clay,,S,20000101,5,102565,4,Q,Alexander Waske,R,188,GER,24.76,101825,,WC,Manuel Tejada,R,,ESA,29.10,6-0 6-3,3,R32,,,,,,,,,,,,,,,,,,,,440,60,,
90,2000-M-SA-PAN-01A-2000d,Central America Masters 4,Clay,,S,20000101,6,103262,,,Marc Canovas,R,,ESP,21.30,103334,,,Ronaldo Carvalho,R,,BRA,20.84,5-7 7-6(4) 6-4,3,R32,,,,,,,,,,,,,,,,,,,,711,19,998,6
91,2000-M-SA-PAN-01A-2000d,Central America Masters 4,Clay,,S,20000101,7,100754,,Q,Rafael Avalos Brenes,R,,CRC,38.53,117551,,Q,Carlos Alberto Marcote Jimeno,U,,ESP,18.64,3-6 7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,1231,2
92,2000-M-SA-PAN-01A-2000d,Central America Masters 4,Clay,,S,20000101,8,102320,6,,Lazaro Navarro Batles,R,,CUB,25.92,103657,,Q,Ivo Klec,R,183,SVK,19.09,7-6(7) 7-5,3,R32,,,,,,,,,,,,,,,,,,,,471,56,1155,3
93,2000-M-SA-PAN-01A-2000d,Central America Masters 4,Clay,,S,20000101,9,103405,5,,Rodolfo Rake,R,,PER,20.47,124319,,WC,Samuel Martino,U,,ESA,29.24,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,,473,57,,
94,2000-M-SA-PAN-01A-2000d,Central America Masters 4,Clay,,S,20000101,10,103754,,,Mark Hilton,L,170,GBR,18.70,117976,,WC,Christian Kawas,U,,HON,21.95,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,616,29,,
95,2000-M-SA-PAN-01A-2000d,Central America Masters 4,Clay,,S,20000101,11,108812,,WC,Jose Baires,U,,ESA,20.07,103866,,,Luiz Carvalho,R,188,BRA,18.20,4-6 6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,1075,4
96,2000-M-SA-PAN-01A-2000d,Central America Masters 4,Clay,,S,20000101,12,101389,3,Q,Oren Motevassel,L,170,USA,32.35,102544,,,Pablo Bianchi,R,,URU,24.84,6-3 7-6(8),3,R32,,,,,,,,,,,,,,,,,,,,346,97,847,11
