,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
0,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,1,105572,,,Austin Krajicek,L,,USA,21.55,105585,1,,Ze Zhang,R,,CHN,21.50,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,760,18,292,158
1,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,2,106074,,Q,Jung Woong Na,U,,KOR,19.17,104753,,,Woong Sun Jun,R,190,KOR,25.55,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,866,12,557,47
2,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,3,105031,,,Saketh Myneni,R,,IND,24.21,105448,,Q,Hsien Yin Peng,U,,TPE,22.03,7-6(4) 3-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,714,22,1235,3
3,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,4,105946,,,Liang Chi Huang,R,,TPE,19.82,106034,7,,Yasutaka Uchiyama,R,,JPN,19.41,7-5 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,,635,33,443,82
4,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,5,104082,,,Hiroki Kondo,R,,JPN,29.16,103657,4,,Ivo Klec,R,183,SVK,31.09,7-6(7) 3-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,509,61,362,114
5,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,6,105730,,,Devin Britton,R,193,USA,20.80,105934,,,Chuhan Wang,R,,CHN,19.85,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,741,20,737,20
6,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,7,104989,,Q,Peng Gao,U,,CHN,24.42,105681,,,Soong Jae Cho,R,,KOR,21.03,7-6(3) 7-6(4),3,R32,,,,,,,,,,,,,,,,,,,,898,11,631,33
7,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,8,104810,6,,Zhe Li,R,,CHN,25.28,106056,,Q,Yang Lu,U,,CHN,19.29,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,,374,108,1887,1
8,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,9,104781,,LL,Yuichi Ito,R,,JPN,25.41,106128,,Q,He Feng,U,,CHN,18.89,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,,878,12,1485,2
9,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,10,105220,,Q,Jun Chao Xu,U,,CHN,23.28,122481,,WC,Andy Lau,U,,HKG,17.31,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1056,6,,
10,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,11,105202,,WC,Yu Chang,U,,CHN,23.38,105059,,,Kento Takeuchi,L,,JPN,24.04,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,847,13,532,54
11,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,12,105732,3,,Pierre Hugues Herbert,R,188,FRA,20.79,105291,,Q,Yi Fan Yang,U,,CHN,22.90,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,361,115,,
12,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,13,105579,,,Kittipong Wachiramanowong,R,183,THA,21.52,105142,8,,Arata Onozawa,U,,JPN,23.68,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,518,59,490,67
13,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,14,105565,,WC,Ya Nan Ma,U,,CHN,21.57,105999,,WC,Bowen Ouyang,L,,CHN,19.62,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,1131,5,813,15
14,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,15,106210,,,Jiri Vesely,L,,CZE,18.48,105148,,,Hsin Han Lee,R,,TPE,23.62,6-3 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,603,37,566,45
15,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,16,105655,2,,Hiroki Moriya,R,,JPN,21.21,105006,,Q,Chu Huan Yi,L,,TPE,24.34,6-4 7-6(4),3,R32,,,,,,,,,,,,,,,,,,,,328,134,845,13
16,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,17,105572,,,Austin Krajicek,L,,USA,21.55,106074,,Q,Jung Woong Na,U,,KOR,19.17,6-4 4-6 6-0,3,R16,,,,,,,,,,,,,,,,,,,,760,18,866,12
17,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,18,105031,,,Saketh Myneni,R,,IND,24.21,105946,,,Liang Chi Huang,R,,TPE,19.82,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,,714,22,635,33
18,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,19,105730,,,Devin Britton,R,193,USA,20.80,104082,,,Hiroki Kondo,R,,JPN,29.16,7-6(5) 6-4,3,R16,,,,,,,,,,,,,,,,,,,,741,20,509,61
19,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,20,104810,6,,Zhe Li,R,,CHN,25.28,104989,,Q,Peng Gao,U,,CHN,24.42,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,,374,108,898,11
20,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,21,105220,,Q,Jun Chao Xu,U,,CHN,23.28,104781,,LL,Yuichi Ito,R,,JPN,25.41,3-6 7-6(5) 7-6(5),3,R16,,,,,,,,,,,,,,,,,,,,1056,6,878,12
21,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,22,105202,,WC,Yu Chang,U,,CHN,23.38,105732,3,,Pierre Hugues Herbert,R,188,FRA,20.79,6-4 6-1,3,R16,,,,,,,,,,,,,,,,,,,,847,13,361,115
22,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,23,105565,,WC,Ya Nan Ma,U,,CHN,21.57,105579,,,Kittipong Wachiramanowong,R,183,THA,21.52,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,,1131,5,518,59
23,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,24,106210,,,Jiri Vesely,L,,CZE,18.48,105655,2,,Hiroki Moriya,R,,JPN,21.21,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,603,37,328,134
24,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,25,105572,,,Austin Krajicek,L,,USA,21.55,105031,,,Saketh Myneni,R,,IND,24.21,3-6 6-2 3-2 RET,3,QF,,,,,,,,,,,,,,,,,,,,760,18,714,22
25,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,26,104810,6,,Zhe Li,R,,CHN,25.28,105730,,,Devin Britton,R,193,USA,20.80,6-1 6-3,3,QF,,,,,,,,,,,,,,,,,,,,374,108,741,20
26,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,27,105202,,WC,Yu Chang,U,,CHN,23.38,105220,,Q,Jun Chao Xu,U,,CHN,23.28,6-1 6-0,3,QF,,,,,,,,,,,,,,,,,,,,847,13,1056,6
27,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,28,106210,,,Jiri Vesely,L,,CZE,18.48,105565,,WC,Ya Nan Ma,U,,CHN,21.57,6-2 6-3,3,QF,,,,,,,,,,,,,,,,,,,,603,37,1131,5
28,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,29,105572,,,Austin Krajicek,L,,USA,21.55,104810,6,,Zhe Li,R,,CHN,25.28,3-6 6-4 7-5,3,SF,,,,,,,,,,,,,,,,,,,,760,18,374,108
29,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,30,106210,,,Jiri Vesely,L,,CZE,18.48,105202,,WC,Yu Chang,U,,CHN,23.38,1-6 7-5 6-4,3,SF,,,,,,,,,,,,,,,,,,,,603,37,847,13
30,2012-M-FU-CHN-01A-2012,China F1,Hard,,S,20120102,31,106210,,,Jiri Vesely,L,,CZE,18.48,105572,,,Austin Krajicek,L,,USA,21.55,6-4 7-5,3,F,,,,,,,,,,,,,,,,,,,,603,37,760,18
31,2012-M-FU-CHN-02A-2012,China F2,Hard,,S,20120109,1,105585,1,WC,Ze Zhang,R,,CHN,21.52,106074,,Q,Jung Woong Na,U,,KOR,19.19,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,,292,158,866,12
32,2012-M-FU-CHN-02A-2012,China F2,Hard,,S,20120109,2,105579,,,Kittipong Wachiramanowong,R,183,THA,21.54,105148,,,Hsin Han Lee,R,,TPE,23.64,6-0 6-3,3,R32,,,,,,,,,,,,,,,,,,,,518,59,567,45
33,2012-M-FU-CHN-02A-2012,China F2,Hard,,S,20120109,3,105202,,SE,Yu Chang,U,,CHN,23.40,105681,,,Soong Jae Cho,R,,KOR,21.05,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,847,13,631,33
34,2012-M-FU-CHN-02A-2012,China F2,Hard,,S,20120109,4,104810,6,,Zhe Li,R,,CHN,25.30,105142,,,Arata Onozawa,U,,JPN,23.70,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,373,108,489,67
35,2012-M-FU-CHN-02A-2012,China F2,Hard,,S,20120109,5,105732,3,,Pierre Hugues Herbert,R,188,FRA,20.81,103175,,,Toshihide Matsui,R,180,JPN,33.72,4-6 7-6(6) 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,,360,115,476,72
36,2012-M-FU-CHN-02A-2012,China F2,Hard,,S,20120109,6,104082,,,Hiroki Kondo,R,,JPN,29.18,105999,,Q,Bowen Ouyang,L,,CHN,19.64,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,508,61,813,15
37,2012-M-FU-CHN-02A-2012,China F2,Hard,,S,20120109,7,105339,,Q,Yan Bai,R,,CHN,22.64,104989,,Q,Peng Gao,U,,CHN,24.44,3-6 6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,898,11
38,2012-M-FU-CHN-02A-2012,China F2,Hard,,S,20120109,8,104753,,,Woong Sun Jun,R,190,KOR,25.57,104949,,LL,Weerapat Doakmaiklee,R,,THA,24.57,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,558,47,1213,4
39,2012-M-FU-CHN-02A-2012,China F2,Hard,,S,20120109,9,106034,8,,Yasutaka Uchiyama,R,,JPN,19.43,105059,,,Kento Takeuchi,L,,JPN,24.06,5-7 6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,441,82,532,54
40,2012-M-FU-CHN-02A-2012,China F2,Hard,,S,20120109,10,105565,,WC,Ya Nan Ma,U,,CHN,21.59,106128,,WC,He Feng,U,,CHN,18.91,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1132,5,1486,2
41,2012-M-FU-CHN-02A-2012,China F2,Hard,,S,20120109,11,105946,,,Liang Chi Huang,R,,TPE,19.84,105359,,Q,Jason Jung,R,,TPE,22.57,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,636,33,,
42,2012-M-FU-CHN-02A-2012,China F2,Hard,,S,20120109,12,105572,,SE,Austin Krajicek,L,,USA,21.57,103657,4,,Ivo Klec,R,183,SVK,31.11,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,761,18,379,106
43,2012-M-FU-CHN-02A-2012,China F2,Hard,,S,20120109,13,105842,7,WC,Di Wu,R,,CHN,20.32,105031,,,Saketh Myneni,R,,IND,24.22,6-0 RET,3,R32,,,,,,,,,,,,,,,,,,,,420,88,714,22
44,2012-M-FU-CHN-02A-2012,China F2,Hard,,S,20120109,14,105006,,Q,Chu Huan Yi,L,,TPE,24.36,105220,,Q,Jun Chao Xu,U,,CHN,23.30,6-0 6-3,3,R32,,,,,,,,,,,,,,,,,,,,845,13,1056,6
45,2012-M-FU-CHN-02A-2012,China F2,Hard,,S,20120109,15,105730,,,Devin Britton,R,193,USA,20.82,105003,,Q,Wan Gao,U,,CHN,24.38,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,742,20,947,9
46,2012-M-FU-CHN-02A-2012,China F2,Hard,,S,20120109,16,105655,2,,Hiroki Moriya,R,,JPN,21.23,105934,,,Chuhan Wang,R,,CHN,19.87,6-7(6) 6-0 6-3,3,R32,,,,,,,,,,,,,,,,,,,,330,134,737,20
