,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
0,2011-M-FU-BRA-01A-2011,Brazil F1,Hard,,S,20101227,1,104297,1,,Rogerio Dutra Silva,R,178,BRA,26.90,109389,,Q,Rafael Rondino,L,,BRA,19.03,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,,158,336,1591,1
1,2011-M-FU-BRA-01A-2011,Brazil F1,Hard,,S,20101227,2,105671,,,Gastao Elias,R,178,POR,20.09,106030,,Q,Bruno Semenzato,R,,BRA,18.46,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,603,36,1171,4
2,2011-M-FU-BRA-01A-2011,Brazil F1,Hard,,S,20101227,3,105245,,,Fabiano De Paula,R,,BRA,22.08,105996,,Q,Alex Blumenberg,U,,BRA,18.62,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,794,16,1392,2
3,2011-M-FU-BRA-01A-2011,Brazil F1,Hard,,S,20101227,4,105341,7,,Thomas Fabbiano,R,,ITA,21.59,106123,,,Tiago Fernandes,R,,BRA,17.91,6-1 7-5,3,R32,,,,,,,,,,,,,,,,,,,,313,142,577,40
4,2011-M-FU-BRA-01A-2011,Brazil F1,Hard,,S,20101227,5,105590,3,,Uladzimir Ignatik,R,,BLR,20.45,106329,,WC,Thiago Monteiro,L,,BRA,16.57,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,223,220,1119,4
5,2011-M-FU-BRA-01A-2011,Brazil F1,Hard,,S,20101227,6,105141,,Q,Diego Matos,U,,BRA,22.67,109422,,Q,Augusto Meirelles,R,,BRA,19.17,1-6 6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,1040,6,1163,4
6,2011-M-FU-BRA-01A-2011,Brazil F1,Hard,,S,20101227,7,105262,,,Fernando Romboli,R,180,BRA,21.98,105423,,,Danilo Ferraz,L,,BRA,21.20,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,287,157,592,38
7,2011-M-FU-BRA-01A-2011,Brazil F1,Hard,,S,20101227,8,104550,5,WC,Ricardo Hocevar,R,180,BRA,25.65,104829,,,Andrew Lauret,R,,BRA,24.13,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,237,200,822,14
8,2011-M-FU-BRA-01A-2011,Brazil F1,Hard,,S,20101227,9,105180,8,,Daniel Dutra Da Silva,L,175,BRA,22.48,105350,,,Ricardo Siggia,R,,BRA,21.56,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,306,147,600,37
9,2011-M-FU-BRA-01A-2011,Brazil F1,Hard,,S,20101227,10,104007,,,Andre Ghem,R,193,BRA,28.58,105340,,Q,Charles Costa,R,,BRA,21.59,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,520,55,1042,6
10,2011-M-FU-BRA-01A-2011,Brazil F1,Hard,,S,20101227,11,103673,,WC,Clayton Almeida,R,,BRA,30.00,105685,,Q,Gustavo Guerses,R,,BRA,19.99,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,1411,2
11,2011-M-FU-BRA-01A-2011,Brazil F1,Hard,,S,20101227,12,104738,4,,Caio Zampieri,R,183,BRA,24.59,104398,,,Andre Begemann,R,188,GER,26.46,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,225,218,356,118
12,2011-M-FU-BRA-01A-2011,Brazil F1,Hard,,S,20101227,13,105738,6,,Tsung Hua Yang,R,,TPE,19.75,105068,,,Nicolas Santos,R,,BRA,22.98,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,305,147,643,30
13,2011-M-FU-BRA-01A-2011,Brazil F1,Hard,,S,20101227,14,105700,,,Jose Pereira,R,,BRA,19.92,122016,,WC,Pedro Ortega,R,,BRA,21.88,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,506,60,,
14,2011-M-FU-BRA-01A-2011,Brazil F1,Hard,,S,20101227,15,104608,,,Rodrigo Guidolin,R,,BRA,25.27,105873,,Q,Idio Escobar,R,,BRA,19.10,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,368,111,1174,4
15,2011-M-FU-BRA-01A-2011,Brazil F1,Hard,,S,20101227,16,104739,2,,Guillermo Alcaide,R,188,ESP,24.59,104836,,,Tiago Lopes,R,,BRA,24.08,6-3 6-7(5) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,200,255,654,29
16,2011-M-FU-BRA-01A-2011,Brazil F1,Hard,,S,20101227,17,105671,,,Gastao Elias,R,178,POR,20.09,104297,1,,Rogerio Dutra Silva,R,178,BRA,26.90,6-7(3) 6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,603,36,158,336
