,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
0,2007-M-FU-ESA-01A-2007,El Salvador F1,Clay,,S,20070108,1,103746,1,,Miguel Gallardo Valles,R,,MEX,25.75,110656,,Q,Darrin Cohen,U,,USA,23.30,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,335,109,1217,4
1,2007-M-FU-ESA-01A-2007,El Salvador F1,Clay,,S,20070108,2,104560,,,Nima Roshan,U,,AUS,21.63,104923,,Q,Martin Rios Benitez,U,,ARG,19.64,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,994,8,1422,2
2,2007-M-FU-ESA-01A-2007,El Salvador F1,Clay,,S,20070108,3,104712,,WC,Israel Morales,R,,GUA,20.77,105656,,WC,Marcelo Arevalo,R,,ESA,16.23,7-6(7) 6-2,3,R32,,,,,,,,,,,,,,,,,,,,1173,5,,
3,2007-M-FU-ESA-01A-2007,El Salvador F1,Clay,,S,20070108,4,119595,,Q,Daniel Manuel Sanchez Martinez,R,,MEX,17.92,103829,8,,Cristian Paiz,U,,GUA,25.36,2-6 7-5 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,694,26
4,2007-M-FU-ESA-01A-2007,El Salvador F1,Clay,,S,20070108,5,103697,,,Marcio Torres,R,185,BRA,25.95,103826,4,,Carlos Palencia,R,,MEX,25.38,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1023,8,502,53
5,2007-M-FU-ESA-01A-2007,El Salvador F1,Clay,,S,20070108,6,105166,,,Peter Polansky,R,180,CAN,18.57,104364,,Q,Nils Muschiol,R,,GER,22.68,6-1 7-5,3,R32,,,,,,,,,,,,,,,,,,,,821,15,1193,4
6,2007-M-FU-ESA-01A-2007,El Salvador F1,Clay,,S,20070108,7,105017,,,Lucas Jovita,R,,BRA,19.30,111487,,WC,Jaime Cuellar,R,,ESA,22.02,6-0 7-5,3,R32,,,,,,,,,,,,,,,,,,,,860,14,1541,1
7,2007-M-FU-ESA-01A-2007,El Salvador F1,Clay,,S,20070108,8,103719,7,,Ruben Torres,R,,COL,25.87,104326,,,Brett Ross,R,,USA,22.82,6-7(2) 6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,671,29,773,19
8,2007-M-FU-ESA-01A-2007,El Salvador F1,Clay,,S,20070108,9,104151,6,,Jan Stancik,U,,SVK,23.78,103482,,,Robert Gustafsson,U,,SWE,27.06,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,657,30,712,24
9,2007-M-FU-ESA-01A-2007,El Salvador F1,Clay,,S,20070108,10,104659,,,Marc Andre Stratling,U,,GER,21.00,104872,,,Michael Johnson,R,,USA,19.90,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1080,6,905,12
10,2007-M-FU-ESA-01A-2007,El Salvador F1,Clay,,S,20070108,11,104142,,,Peter Shults,U,,USA,23.85,104507,,,Jeffrey Das,R,,USA,21.87,7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,,758,21,1052,7
11,2007-M-FU-ESA-01A-2007,El Salvador F1,Clay,,S,20070108,12,105221,,Q,Mauricio Doria Medina,L,,BOL,18.29,104355,3,,Lester Cook,R,180,USA,22.71,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,1541,1,466,61
